StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-left,0,0,4,2016-03-21 13:17:06.614,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:07.599,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:08.596,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:09.599,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:10.584,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:11.585,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:12.582,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:13.581,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:14.574,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:15.597,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:16.556,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:17.549,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:18.559,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:19.556,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:20.557,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:21.545,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:22.556,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:23.531,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:24.531,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:25.525,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:26.576,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:27.523,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:28.534,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:29.530,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:30.498,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:31.526,76,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:32.514,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:33.526,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:34.499,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:35.507,78,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:36.480,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:37.481,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:38.483,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:39.467,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:40.476,76,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:41.483,76,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:42.455,76,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:43.455,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:44.456,77,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:45.448,76,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:46.457,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:47.448,75,ACQUIRING
shibo-left,0,0,4,2016-03-21 13:17:48.456,76,ACQUIRING
shibo-left,0,0,4,2016-03-21 13:17:49.430,74,ACQUIRING
shibo-left,0,0,4,2016-03-21 13:17:50.427,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:51.451,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:52.432,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:53.439,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:54.411,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:55.430,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:56.407,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:57.406,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:58.400,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:59.397,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:00.396,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:01.422,71,LOCKED
