StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-right,0,0,6,2016-03-21 13:17:50.123,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:51.124,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:52.127,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:53.116,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:54.097,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:55.091,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:56.097,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:57.101,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:58.090,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:59.074,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:00.072,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:01.078,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:02.063,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:03.073,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:04.073,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:05.066,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:06.050,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:07.049,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:08.050,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:09.048,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:10.049,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:11.041,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:12.048,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:13.024,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:14.023,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:15.016,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:16.015,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:17.022,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:18.021,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:19.001,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:19.998,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:20.990,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:21.990,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:22.987,68,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:23.998,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:24.978,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:25.971,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:26.975,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:27.977,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:28.962,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:29.965,71,LOCKED
